Wall time,Step,Value
1651508542.650054,0,63.0081901550293
1651508560.355734,20,12.85848331451416
1651508586.0421908,40,8.549354553222656
1651508623.1898122,60,6.925760746002197
1651508648.498767,80,6.551634788513184
1651508682.059422,100,5.667121410369873
1651508707.9591184,120,5.826925277709961
1651508732.2679417,140,5.232628345489502
1651514621.1344748,160,4.818593978881836
1651514643.2272837,180,4.567144393920898
1651514674.6580806,200,4.156059265136719
1651514696.5677295,220,3.882042407989502
1651514720.3632734,240,3.720287322998047
1651514747.2210827,260,3.221271276473999
1651514769.191805,280,3.718416213989258
1651514798.659464,300,3.744783401489258
1651514819.7104533,320,3.444319725036621
1651514841.1239343,340,3.108058452606201
1651514869.4582143,360,3.6786465644836426
1651514891.8957276,380,3.6661829948425293
1651514922.7198443,400,3.2306764125823975
1651514945.0236983,420,3.290736675262451
1651514967.3439639,440,3.4572644233703613
1651514997.8606281,460,2.9321579933166504
1651515021.1188731,480,3.191434860229492
1651515052.362314,500,3.082439422607422
1651515073.2156093,520,2.913762092590332
1651515096.6648831,540,2.9623231887817383
1651515126.4518237,560,2.8904123306274414
1651515149.585804,580,2.6724750995635986
1651515178.1680815,600,3.0503346920013428
1651515199.809337,620,3.1133785247802734
1651515220.4182944,640,2.9380548000335693
1651515251.2420747,660,3.3929200172424316
1651515273.6434352,680,3.2290401458740234
1651515304.1968882,700,2.4719879627227783
1651515326.654395,720,2.974618911743164
1651515349.108819,740,2.9992072582244873
1651515379.0900218,760,3.1664509773254395
1651515402.8018434,780,2.7361299991607666
1651515431.5542834,800,2.662503242492676
1651515455.101083,820,2.6646411418914795
1651515478.7958694,840,2.4312002658843994
1651515505.4544458,860,2.4335033893585205
1651515528.2921743,880,2.3788208961486816
1651515560.386678,900,2.4292492866516113
1651515585.2067473,920,2.382718324661255
1651515609.9150584,940,2.666532516479492
1651515637.2909374,960,2.5026004314422607
1651515660.340602,980,2.583491802215576
1651515692.3759503,1000,2.613891839981079
1651515715.1842945,1020,2.078805685043335
1651515737.8970215,1040,2.9143054485321045
1651515772.8537755,1060,2.796830892562866
1651515795.592968,1080,2.334399461746216
1651515825.8036466,1100,2.2887511253356934
1651515846.9517803,1120,2.3764121532440186
1651515869.0947292,1140,2.8978800773620605
1651515898.5513673,1160,2.167065382003784
1651515920.8578784,1180,2.259875774383545
1651515950.954896,1200,2.304847478866577
1651515975.558333,1220,2.257932186126709
1651515998.0781898,1240,2.1124348640441895
1651516026.0141513,1260,2.009831190109253
1651516048.9436226,1280,2.176250457763672
1651516079.7786975,1300,2.0826046466827393
1651516100.8901799,1320,2.10414457321167
1651516124.6751115,1340,2.381702423095703
1651516152.487173,1360,2.319099187850952
1651516174.1539805,1380,2.2083652019500732
1651516204.224236,1400,2.0348072052001953
1651516226.7036533,1420,2.3260719776153564
1651516249.438294,1440,1.9850237369537354
1651516277.149894,1460,2.419830560684204
1651516301.20304,1480,2.2428483963012695
1651516332.671181,1500,2.1374759674072266
1651516356.7154982,1520,2.3451192378997803
1651516381.6513736,1540,2.191467523574829
1651516408.9823942,1560,1.8914673328399658
1651516431.9293318,1580,2.1652822494506836
1651516465.7791836,1600,2.0094714164733887
1651516490.288634,1620,2.2365481853485107
1651516512.241134,1640,2.1511189937591553
1651516540.3719535,1660,2.0687880516052246
1651516563.687184,1680,2.13183331489563
1651519777.8564913,1700,1.9793673753738403
1651519794.2064307,1720,2.0639915466308594
1651519818.1500316,1740,2.226682662963867
1651519849.3381846,1760,2.1791489124298096
1651519872.1355739,1780,2.379648447036743
1651519904.5088377,1800,1.8865127563476562
1651519927.2736053,1820,2.2098543643951416
1651519948.9796968,1840,2.0430073738098145
1651519983.7031863,1860,2.132798433303833
1651520006.9348412,1880,1.8343528509140015
1651520038.0826411,1900,1.736405372619629
1651520059.4820004,1920,2.072509527206421
1651520083.2116427,1940,1.818707823753357
1651520112.298565,1960,1.879302978515625
1651520135.4087555,1980,2.031479835510254
1651520167.7310116,2000,2.2933661937713623
1651520190.8729813,2020,2.0509324073791504
1651520213.3511918,2040,2.0284578800201416
1651520244.075239,2060,2.107375383377075
1651520266.7545881,2080,2.071841239929199
1651520298.6709414,2100,2.058377981185913
1651520321.61098,2120,1.9606943130493164
1651520345.8887293,2140,2.0644826889038086
1651520381.3058949,2160,2.0856995582580566
1651520404.7664223,2180,1.839800477027893
1651520436.6910985,2200,1.7720180749893188
1651520460.0347533,2220,1.7425556182861328
1651520482.730111,2240,2.2290616035461426
1651520514.2979333,2260,2.0982494354248047
1651520539.922553,2280,1.755409836769104
1651520580.4188473,2300,1.9688278436660767
1651520605.0592265,2320,1.6703951358795166
1651520627.8378754,2340,1.6741576194763184
1651520657.7216935,2360,1.953195571899414
1651520681.4587555,2380,2.007122039794922
1651520713.2923365,2400,2.0160374641418457
1651520736.082025,2420,1.8234965801239014
1651520760.5647166,2440,1.6966344118118286
1651520795.8796403,2460,2.083843231201172
1651520820.9725854,2480,2.2072746753692627
